id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack,pass,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,possession,carry.progression,carry.endLocation.x,carry.endLocation.y,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,shot.goalkeeper.id,shot.goalkeeper.name,infraction.opponent,location,start_x,start_y,end_x,end_y,side,event_time_seconds,tag_shot_assist,tag_assist,tag_loss,delivery_zone,possession_shot,possession_goal,possession_shot_count,possession_goal_count,possession_header_shot_count,possession_header_goal_count,possession_xg,first_shot_xg,first_shooter_name,first_shooter_id
3056350293,5819154,1H,27,7,00:27:07.920,1628.92023,3056350766.0,,,,,,corner,"['loss', 'carry']",100.0,0.0,6849,Jönköpings Södra,4-2-3-1,6925,Laholms FK,4-1-4-1,51830,D. Kozica,AMF,False,102.0,high,35.0,919857.0,V. Johansson,LW,93.0,50.0,3056350293.0,20.870526,"['corner', 'set_piece_attack', 'attack']",14.0,0.0,100.0,0.0,91.0,54.0,6849.0,Jönköpings Södra,4-2-3-1,,,True,False,False,left,0.2863,,,,,,,,,,,,,,,,,,,,,,,,,,2.594,83.0,12.0,,,,,,,,,,,,,100.0,0.0,93.0,50.0,left,1627,False,False,True,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3056350359,5819154,1H,32,5,00:32:05.739,1926.739822,3056350362.0,,,,,,corner,"['assist', 'shot_assist']",100.0,100.0,6849,Jönköpings Södra,4-2-3-1,6925,Laholms FK,4-1-4-1,51830,D. Kozica,AMF,True,-104.0,high,34.0,615319.0,A. Karlsson,RB,92.0,52.0,3056350359.0,1.566494,"['corner', 'set_piece_attack', 'attack']",6.0,0.0,100.0,100.0,90.0,54.0,6849.0,Jönköpings Södra,4-2-3-1,,,True,True,True,center,0.1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,92.0,52.0,right,1925,True,True,False,penalty_spot_zone,True,True,1,1,1,1,0.1352,0.1352,A. Karlsson,615319.0
3056350750,5819154,2H,56,54,00:56:54.068,3557.06889,3056351239.0,,,,,,corner,['loss'],100.0,0.0,6849,Jönköpings Södra,4-2-3-1,6925,Laholms FK,4-1-4-1,51830,D. Kozica,AMF,False,111.0,high,17.0,919857.0,V. Johansson,LW,94.0,24.0,3056350750.0,7.0852675,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,0.0,89.0,55.0,6849.0,Jönköpings Södra,4-2-3-1,,,True,False,False,left,0.1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,94.0,24.0,left,3414,False,False,True,front_post,True,False,1,0,1,0,0.1232,0.1232,A. Karlsson,615319.0
3001103940,5819133,1H,24,50,00:24:50.602,1491.602916,3001103943.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,3-4-3,6751,Kristianstad,4-2-3-1,1060409,L. Lyck,CF,True,-103.0,high,45.0,1060411.0,A. Kiwarkis,LWB,90.0,35.0,3001103940.0,3.529943,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,82.0,48.0,6849.0,Jönköpings Södra,3-4-3,,,True,False,False,center,0.0093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,90.0,35.0,right,1490,False,False,False,penalty_spot_zone,True,False,2,0,1,0,0.14,0.0093,J. Shamoun,789558.0
3001104354,5819133,2H,48,24,00:48:24.156,3171.156736,3001104355.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,3-4-3,6751,Kristianstad,4-2-3-1,51830,D. Kozica,RCMF,True,100.0,high,30.0,674204.0,F. Benatallah,LWF,95.0,43.0,3001104354.0,1.207917,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,0.0,95.0,43.0,6849.0,Jönköpings Södra,3-4-3,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,95.0,43.0,left,2904,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3001104412,5819133,2H,51,57,00:51:57.644,3384.64478,3001104415.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,3-4-3,6751,Kristianstad,4-2-3-1,51830,D. Kozica,RCMF,True,-112.0,high,34.0,674204.0,F. Benatallah,LWF,88.0,53.0,3001104412.0,5.7499265,"['corner', 'set_piece_attack', 'attack']",8.0,0.0,100.0,100.0,76.0,49.0,6849.0,Jönköpings Södra,3-4-3,,,True,False,False,center,0.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,88.0,53.0,right,3117,False,False,False,penalty_spot_zone,True,False,1,0,0,0,0.0354,0.0354,L. Lyck,1060409.0
3001104425,5819133,2H,52,38,00:52:38.099,3425.099797,3001104252.0,,,,,,corner,"['goal', 'opportunity', 'shot']",100.0,0.0,6849,Jönköpings Södra,3-4-3,6751,Kristianstad,4-2-3-1,51830,D. Kozica,RCMF,,,,,,,,,,3001104425.0,1.0958355,"['corner', 'set_piece_attack']",2.0,0.0,100.0,0.0,98.0,51.0,6849.0,Jönköpings Södra,3-4-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,0.002035,0.001025,3001104252.0,,613093.0,O. Larsson Wågert,,,100.0,0.0,88.0,50.0,left,3158,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
2991583132,5819121,1H,16,17,00:16:17.303,978.303873,2991583135.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,7014,Olympic,4-4-2,51830,D. Kozica,RCMF,True,102.0,low,20.0,498534.0,A. Bark,LW,96.0,28.0,2991583132.0,4.192382,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,0.0,90.0,59.0,6849.0,Jönköpings Södra,4-1-4-1,,,True,False,False,left,0.0908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,28.0,left,977,False,False,False,front_post,True,False,1,0,1,0,0.0908,0.0908,H. Lyck,613701.0
2991583624,5819121,2H,46,32,00:46:32.216,3156.216108,2991584757.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,7014,Olympic,4-4-1,51830,D. Kozica,RCMF,True,-105.0,high,27.0,0.0,,,93.0,62.0,2991583624.0,29.604831,"['corner', 'set_piece_attack', 'attack']",22.0,0.0,100.0,100.0,92.0,50.0,6849.0,Jönköpings Södra,4-1-4-1,,,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,93.0,62.0,right,2792,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
2991583668,5819121,2H,47,35,00:47:35.670,3219.670609,2991583669.0,,,,,,corner,['shot_assist'],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,7014,Olympic,4-4-1,51830,D. Kozica,RCMF,True,-110.0,high,29.0,812471.0,A. Eriksson,RB,90.0,61.0,2991583668.0,1.753306,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,93.0,62.0,6849.0,Jönköpings Södra,4-1-4-1,,,True,False,False,right,0.0579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,90.0,61.0,right,2855,True,False,False,penalty_spot_zone,True,False,1,0,1,0,0.0579,0.0579,A. Eriksson,812471.0
2991583936,5819121,2H,60,6,01:00:06.670,3970.670199,2991583554.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,7014,Olympic,5-3-1,51830,D. Kozica,RCMF,False,97.0,high,32.0,933462.0,J. Persson,GK,96.0,47.0,2991583936.0,14.4012275,"['corner', 'set_piece_attack', 'attack']",7.0,0.0,100.0,0.0,77.0,65.0,6849.0,Jönköpings Södra,4-1-4-1,,,True,False,False,left,0.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,47.0,left,3606,False,False,False,six_yard_central,True,False,1,0,0,0,0.0407,0.0407,L. Lyck,1060409.0
2991584232,5819121,2H,85,29,01:25:29.857,5493.857514,2991584234.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,3-4-2,7014,Olympic,5-3-1,692804,O. Almström,LCB3,True,-98.0,high,45.0,1060411.0,A. Kiwarkis,LWB,94.0,34.0,2991584232.0,3.6158015,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,100.0,16.0,6849.0,Jönköpings Södra,3-4-2,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,94.0,34.0,right,5129,False,False,False,front_post,False,False,0,0,0,0,0.0,0.0,,
2977553098,5819103,1H,2,41,00:02:41.053,162.053002,2977553099.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,7055,Eskilsminne,4-2-1-3,51830,D. Kozica,LCMF,True,98.0,high,28.0,812471.0,A. Eriksson,RB,96.0,41.0,2977553098.0,3.307222,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,0.0,74.0,45.0,6849.0,Jönköpings Södra,4-1-4-1,,,True,False,False,left,0.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,41.0,left,161,False,False,False,six_yard_central,True,False,1,0,0,0,0.0238,0.0238,O. Almström,692804.0
2977553356,5819103,1H,22,3,00:22:03.908,1324.90867,2977553357.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,7055,Eskilsminne,4-2-1-3,692804,O. Almström,LB,True,-101.0,high,26.0,51679.0,J. Drott,DMF,95.0,63.0,2977553356.0,11.2110245,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,100.0,77.0,6849.0,Jönköpings Södra,4-1-4-1,,,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,95.0,63.0,right,1323,False,False,False,back_post,False,False,0,0,0,0,0.0,0.0,,
2977553359,5819103,1H,22,29,00:22:29.376,1350.376979,2977553360.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,7055,Eskilsminne,4-2-1-3,692804,O. Almström,LB,True,-108.0,high,26.0,51679.0,J. Drott,DMF,92.0,64.0,2977553359.0,13.6246395,"['corner', 'set_piece_attack', 'attack']",10.0,0.0,100.0,100.0,66.0,9.0,6849.0,Jönköpings Södra,4-1-4-1,,,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,92.0,64.0,right,1349,False,False,False,back_post,False,False,0,0,0,0,0.0,0.0,,
2977553520,5819103,1H,32,4,00:32:04.334,1925.334181,2977553524.0,,,,,,corner,['shot_assist'],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,7055,Eskilsminne,4-2-1-3,51830,D. Kozica,LCMF,True,-112.0,high,40.0,498534.0,A. Bark,RCMF,86.0,46.0,2977553520.0,0.857398,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,86.0,46.0,6849.0,Jönköpings Södra,4-1-4-1,,,True,True,False,right,0.0621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,86.0,46.0,right,1924,True,False,False,penalty_spot_zone,True,False,1,0,1,0,0.0621,0.0621,A. Bark,498534.0
2977554237,5819103,2H,70,38,01:10:38.055,4343.055772,2977554239.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,7055,Eskilsminne,4-2-1-3,51830,D. Kozica,LCMF,True,-105.0,high,38.0,258063.0,S. Crona,LCB,90.0,46.0,2977554237.0,4.784515,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,97.0,30.0,6849.0,Jönköpings Södra,4-1-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,90.0,46.0,right,4238,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
2977554248,5819103,2H,71,26,01:11:26.912,4391.91253,2977554252.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,7055,Eskilsminne,4-2-1-3,51830,D. Kozica,LCMF,True,109.0,high,36.0,812471.0,A. Eriksson,RB,89.0,50.0,2977554248.0,2.9168765,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,0.0,84.0,41.0,6849.0,Jönköpings Södra,4-1-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,89.0,50.0,left,4286,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
2977554439,5819103,2H,86,5,01:26:05.575,5270.575356,2977554445.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,7055,Eskilsminne,4-2-1-3,51830,D. Kozica,LCMF,True,-108.0,high,29.0,51679.0,J. Drott,DMF,91.0,59.0,2977554439.0,1.5341885,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,100.0,91.0,51.0,6849.0,Jönköpings Södra,4-1-4-1,,,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,91.0,59.0,right,5165,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
2977554485,5819103,2H,88,11,01:28:11.326,5396.326777,2977554486.0,,,,,,corner,"['assist', 'shot_assist']",100.0,0.0,6849,Jönköpings Södra,4-1-4-1,7055,Eskilsminne,4-2-1-3,51830,D. Kozica,LCMF,True,101.0,high,32.0,613701.0,H. Lyck,RCB,94.0,46.0,2977554485.0,1.526915,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,0.0,95.0,46.0,6849.0,Jönköpings Södra,4-1-4-1,,,True,True,True,left,0.2788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,94.0,46.0,left,5291,True,True,False,six_yard_central,True,True,1,1,1,1,0.2788,0.2788,H. Lyck,613701.0
2977554585,5819103,2H,96,33,01:36:33.624,5898.624974,2977554586.0,,,,,,corner,['shot_assist'],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,7055,Eskilsminne,4-2-1-3,51830,D. Kozica,LCMF,True,-110.0,high,29.0,629185.0,K. Grauberg Lepik,RCMF,90.0,61.0,2977554585.0,0.931141,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,90.0,61.0,6849.0,Jönköpings Södra,4-1-4-1,,,True,False,False,right,0.0589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,90.0,61.0,right,5793,True,False,False,penalty_spot_zone,True,False,1,0,1,0,0.0589,0.0589,K. Grauberg Lepik,629185.0
2972766614,5819082,1H,20,54,00:20:54.733,1255.733023,2972766615.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,6932,Utsikten,4-2-3-1,1076844,C. Hellström,RCMF,False,93.0,high,68.0,0.0,,,96.0,100.0,2972766614.0,4.6725245,"['corner', 'set_piece_attack']",2.0,0.0,100.0,0.0,96.0,100.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,100.0,left,1254,False,False,False,back_post,False,False,0,0,0,0,0.0,0.0,,
2972766914,5819082,1H,45,30,00:45:30.012,2731.012499,2972766428.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,6932,Utsikten,4-2-3-1,1076844,C. Hellström,RCMF,False,98.0,high,34.0,845228.0,L. Dahlgren,GK,95.0,50.0,2972766914.0,10.5573675,"['corner', 'set_piece_attack', 'attack']",10.0,0.0,100.0,0.0,89.0,35.0,6849.0,Jönköpings Södra,4-1-4-1,,,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,95.0,50.0,left,2730,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
2972766991,5819082,2H,46,43,00:46:43.974,2988.974171,2972766494.0,,,,,,corner,['loss'],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,6932,Utsikten,4-2-3-1,692804,O. Almström,LB,False,-95.0,high,24.0,881442.0,E. Andrén,LAMF,98.0,65.0,2972766991.0,1.2503605,"['corner', 'set_piece_attack']",1.0,0.0,100.0,100.0,98.0,65.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,98.0,65.0,right,2803,False,False,True,back_post,False,False,0,0,0,0,0.0,0.0,,
2972767580,5819082,2H,90,56,01:30:56.422,5641.42282,2972767581.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,6932,Utsikten,4-2-3-1,692804,O. Almström,LB,True,-104.0,high,37.0,812471.0,A. Eriksson,RB,91.0,47.0,2972767580.0,2.111271,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,91.0,47.0,6849.0,Jönköpings Södra,4-1-4-1,,,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,91.0,47.0,right,5456,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
2972767611,5819082,2H,93,16,01:33:16.709,5781.709829,2972767612.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,6932,Utsikten,4-2-3-1,51830,D. Kozica,RCMF,True,100.0,high,29.0,613701.0,H. Lyck,RCB,95.0,42.0,2972767611.0,2.4170995,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,0.0,96.0,54.0,6849.0,Jönköpings Södra,4-1-4-1,,,True,False,False,left,0.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,95.0,42.0,left,5596,False,False,False,six_yard_central,True,False,1,0,0,0,0.4025,0.4025,L. Lyck,1060409.0
