team_name,matchId,player_name,drop_x,drop_y,pickup_x,pickup_y,pickup_delay,possession_duration,possession_events,opponent_event_type,pickup_in_attacking_half,travel_distance,pickup_zone,drop_zone,risk_label,risk_score
Rosengård,5819217,J. Voelkerling Persson,87.0,50.0,87.0,50.0,1.0,10.899346,7,interception,True,0.0,central attacking third,central attacking third,High risk,6.98
Rosengård,5819100,E. Onotu,86.0,59.0,86.0,59.0,1.0,71.82834,33,interception,True,0.0,central attacking third,central attacking third,High risk,6.9399999999999995
Rosengård,5819118,R. Bonde,93.0,10.0,95.0,18.0,2.0,33.865346,20,touch,True,8.246211251235321,left attacking third,left attacking third,High risk,6.923693168768531
Rosengård,5819118,M. Ritari,73.0,85.0,73.0,85.0,0.0,76.8976915,6,interception,True,0.0,right attacking third,right attacking third,High risk,6.92
Rosengård,5819137,E. Onotu,84.0,8.0,84.0,8.0,1.0,21.2671565,13,interception,True,0.0,left attacking third,left attacking third,High risk,6.859999999999999
Rosengård,5819150,E. Onotu,96.0,56.0,96.0,56.0,2.0,21.85156,9,goalkeeper_exit,True,0.0,central attacking third,central attacking third,High risk,6.84
Rosengård,5819280,J. Lynard,96.0,51.0,96.0,51.0,2.0,17.27217,8,goalkeeper_exit,True,0.0,central attacking third,central attacking third,High risk,6.84
Rosengård,5819197,J. Voelkerling Persson,97.0,48.0,92.0,43.0,2.0,27.6793195,11,interception,True,7.0710678118654755,central attacking third,central attacking third,High risk,6.786066017177982
Rosengård,5819197,L. Carlius,94.0,51.0,94.0,51.0,2.0,47.367407,30,interception,True,0.0,central attacking third,central attacking third,High risk,6.76
Rosengård,5819164,J. Voelkerling Persson,86.0,60.0,87.0,77.0,2.0,82.1618165,33,pass,True,17.029386365926403,right attacking third,central attacking third,High risk,6.735440795488897
Rosengård,5819217,R. Bonde,79.0,14.0,79.0,14.0,1.0,17.510138,7,interception,True,0.0,left attacking third,left attacking third,High risk,6.66
Rosengård,5819100,E. Igbonekwu,91.0,42.0,91.0,42.0,2.0,39.508591,10,interception,True,0.0,central attacking third,central attacking third,High risk,6.640000000000001
Rosengård,5819217,J. Voelkerling Persson,91.0,46.0,91.0,46.0,2.0,20.882426,9,duel,True,0.0,central attacking third,central attacking third,High risk,6.640000000000001
Rosengård,5819118,J. Lynard,66.0,86.0,66.0,86.0,0.0,10.559234,6,interception,True,0.0,right midfield,right midfield,Medium risk,6.640000000000001
Rosengård,5819150,M. Andersson,78.0,92.0,78.0,92.0,1.0,19.507196,13,interception,True,0.0,right attacking third,right attacking third,High risk,6.62
Rosengård,5819164,O. Hakansson,64.0,43.0,57.0,63.0,0.0,25.202346,10,interception,True,21.18962010041709,central midfield,central midfield,Medium risk,6.597844301506257
Rosengård,5819280,J. Lynard,77.0,76.0,77.0,76.0,1.0,46.9581225,13,interception,True,0.0,right attacking third,right attacking third,High risk,6.58
Rosengård,5819261,L. Carlius,77.0,90.0,77.0,90.0,1.0,15.8183095,9,interception,True,0.0,right attacking third,right attacking third,High risk,6.58
Rosengård,5819118,R. Bonde,77.0,48.0,77.0,48.0,1.0,9.985314,9,interception,True,0.0,central attacking third,central attacking third,High risk,6.58
Rosengård,5819118,J. Lynard,76.0,87.0,76.0,87.0,1.0,13.896774,8,interception,True,0.0,right attacking third,right attacking third,High risk,6.54
Rosengård,5819231,M. Andersson,63.0,92.0,63.0,92.0,0.0,28.5414305,15,interception,True,0.0,right midfield,right midfield,Medium risk,6.52
Rosengård,5819197,J. Lynard,75.0,61.0,75.0,61.0,1.0,45.7097745,19,interception,True,0.0,central attacking third,central attacking third,High risk,6.5
Rosengård,5819186,K. Larsson,75.0,88.0,75.0,88.0,1.0,11.687092,5,touch,True,0.0,right attacking third,right attacking third,High risk,6.5
Rosengård,5819137,E. Onotu,87.0,48.0,87.0,48.0,2.0,18.232291,11,clearance,True,0.0,central attacking third,central attacking third,High risk,6.48
Rosengård,5819137,O. Hakansson,76.0,78.0,73.0,78.0,1.0,36.682009,12,pass,True,3.0,right attacking third,right attacking third,High risk,6.465
Rosengård,5819150,I. Ljajic,74.0,12.0,74.0,12.0,1.0,17.89978,8,interception,True,0.0,left attacking third,left attacking third,High risk,6.46
Rosengård,5819261,L. Carlius,74.0,56.0,74.0,56.0,1.0,9.4536735,4,pass,True,0.0,central attacking third,central attacking third,High risk,6.46
Rosengård,5819118,K. Larsson,73.0,51.0,73.0,51.0,1.0,14.6413225,8,interception,True,0.0,central attacking third,central attacking third,High risk,6.42
Rosengård,5819250,O. Hakansson,72.0,69.0,72.0,69.0,1.0,21.8331225,8,interception,True,0.0,right attacking third,right attacking third,High risk,6.38
Rosengård,5819118,K. Larsson,72.0,69.0,72.0,69.0,1.0,15.098176,6,interception,True,0.0,right attacking third,right attacking third,High risk,6.38
Rosengård,5819250,O. Hakansson,72.0,81.0,72.0,81.0,1.0,13.864886,11,interception,True,0.0,right attacking third,right attacking third,High risk,6.38
Rosengård,5819250,M. Andersson,96.0,66.0,96.0,66.0,3.0,46.416616,18,interception,True,0.0,central attacking third,central attacking third,High risk,6.34
Rosengård,5819118,A. Malaj,71.0,81.0,71.0,81.0,1.0,21.0931675,7,interception,True,0.0,right attacking third,right attacking third,High risk,6.34
Rosengård,5819150,M. Andersson,71.0,92.0,71.0,92.0,1.0,19.4436565,7,interception,True,0.0,right attacking third,right attacking third,High risk,6.34
Rosengård,5819150,M. Ritari,70.0,33.0,70.0,33.0,1.0,29.745017,13,interception,True,0.0,left attacking third,left attacking third,High risk,6.300000000000001
Rosengård,5819261,A. Malaj,82.0,85.0,82.0,85.0,2.0,36.346428,13,duel,True,0.0,right attacking third,right attacking third,High risk,6.28
Rosengård,5819217,G. Backaliden,81.0,21.0,81.0,21.0,2.0,25.133257,9,clearance,True,0.0,left attacking third,left attacking third,High risk,6.24
Rosengård,5819250,J. Voelkerling Persson,68.0,71.0,68.0,71.0,1.0,53.1043305,20,interception,True,0.0,right attacking third,right attacking third,High risk,6.220000000000001
Rosengård,5819150,O. Hakansson,80.0,78.0,80.0,78.0,2.0,13.0016225,6,clearance,True,0.0,right attacking third,right attacking third,High risk,6.2
Rosengård,5819118,E. Persson,67.0,31.0,67.0,31.0,1.0,54.0846325,18,interception,True,0.0,left attacking third,left attacking third,High risk,6.18
Rosengård,5819217,R. Bonde,82.0,8.0,85.0,24.0,3.0,38.0721855,19,clearance,True,16.278820596099706,left attacking third,left attacking third,High risk,6.144182308941496
Rosengård,5819137,W. Lindberg,66.0,96.0,66.0,96.0,1.0,36.462889,19,interception,True,0.0,right midfield,right midfield,Medium risk,6.140000000000001
Rosengård,5819150,M. Ritari,78.0,16.0,78.0,16.0,2.0,9.03407,4,pass,True,0.0,left attacking third,left attacking third,High risk,6.12
Rosengård,5819217,R. Bonde,90.0,28.0,90.0,28.0,3.0,46.169855,22,pass,True,0.0,left attacking third,left attacking third,High risk,6.1
Rosengård,5819231,L. Carlius,86.0,63.0,87.0,70.0,3.0,15.926639,10,interception,True,7.0710678118654755,right attacking third,central attacking third,High risk,6.086066017177982
Rosengård,5819150,B. Llana,77.0,9.0,77.0,9.0,2.0,25.334104,12,interception,True,0.0,left attacking third,left attacking third,High risk,6.08
Rosengård,5819261,E. Igbonekwu,64.0,69.0,64.0,69.0,1.0,34.6817745,17,pass,True,0.0,right midfield,right midfield,Medium risk,6.0600000000000005
Rosengård,5819186,M. Ritari,76.0,38.0,76.0,38.0,2.0,24.4739575,9,pass,True,0.0,central attacking third,central attacking third,High risk,6.04
Rosengård,5819100,A. Malaj,62.0,75.0,62.0,75.0,1.0,11.2523605,6,interception,True,0.0,right midfield,right midfield,Medium risk,5.98
Rosengård,5819217,K. Larsson,86.0,46.0,86.0,46.0,3.0,14.4200665,6,interception,True,0.0,central attacking third,central attacking third,High risk,5.9399999999999995
Rosengård,5819137,G. Backaliden,60.0,73.0,60.0,73.0,1.0,19.9341455,6,touch,True,0.0,right midfield,right midfield,Medium risk,5.9
Rosengård,5819186,L. Carlius,82.0,40.0,93.0,42.0,4.0,21.5424335,13,shot_against,True,11.180339887498949,central attacking third,central attacking third,Medium risk,5.887705098312485
Rosengård,5819186,K. Larsson,72.0,71.0,72.0,71.0,2.0,14.608351,5,pass,True,0.0,right attacking third,right attacking third,High risk,5.88
Rosengård,5819250,J. Lynard,71.0,88.0,71.0,88.0,2.0,21.955876,5,clearance,True,0.0,right attacking third,right attacking third,High risk,5.84
Rosengård,5819164,E. Igbonekwu,71.0,39.0,71.0,39.0,2.0,12.7265325,7,pass,True,0.0,central attacking third,central attacking third,High risk,5.84
Rosengård,5819217,J. Voelkerling Persson,70.0,48.0,70.0,48.0,2.0,10.577364,5,interception,True,0.0,central attacking third,central attacking third,High risk,5.800000000000001
Rosengård,5819164,J. Lynard,57.0,30.0,57.0,30.0,1.0,20.7057145,8,interception,True,0.0,left midfield,left midfield,Medium risk,5.78
Rosengård,5819217,M. Andersson,69.0,83.0,69.0,83.0,2.0,48.453149,20,interception,True,0.0,right attacking third,right attacking third,High risk,5.76
Rosengård,5819100,M. Ritari,68.0,9.0,68.0,9.0,2.0,33.1907905,14,interception,True,0.0,left attacking third,left attacking third,High risk,5.720000000000001
Rosengård,5819250,M. Andersson,79.0,49.0,79.0,49.0,3.0,13.892639,10,interception,True,0.0,central attacking third,central attacking third,High risk,5.66
Rosengård,5819217,K. Larsson,90.0,45.0,90.0,45.0,4.0,36.809433,12,interception,True,0.0,central attacking third,central attacking third,Medium risk,5.6
Rosengård,5819197,W. Lindberg,90.0,47.0,90.0,47.0,4.0,12.6679715,7,pass,True,0.0,central attacking third,central attacking third,Medium risk,5.6
Rosengård,5819250,J. Voelkerling Persson,63.0,62.0,63.0,62.0,2.0,11.85316,5,pass,True,0.0,central midfield,central midfield,Medium risk,5.52
Rosengård,5819250,B. Llana,75.0,29.0,75.0,29.0,3.0,8.743461,4,pass,True,0.0,left attacking third,left attacking third,High risk,5.5
Rosengård,5819261,E. Igbonekwu,74.0,93.0,74.0,93.0,3.0,13.79606,8,interception,True,0.0,right attacking third,right attacking third,High risk,5.46
Rosengård,5819197,E. Onotu,74.0,27.0,74.0,27.0,3.0,11.3172095,5,interception,True,0.0,left attacking third,left attacking third,High risk,5.46
Rosengård,5819186,B. Llana,85.0,14.0,85.0,14.0,4.0,30.7270305,17,pass,True,0.0,left attacking third,left attacking third,Medium risk,5.4
Rosengård,5819164,B. Llana,36.0,22.0,34.0,23.0,0.0,91.0280205,46,touch,False,2.23606797749979,left midfield,left midfield,Low risk,5.393541019662497
Rosengård,5819164,O. Hakansson,78.0,76.0,68.0,73.0,3.0,13.7766605,9,pass,True,10.44030650891055,right attacking third,right attacking third,High risk,5.3766045976336585
Rosengård,5819197,M. Andersson,70.0,58.0,70.0,58.0,3.0,64.1692745,24,interception,True,0.0,central attacking third,central attacking third,High risk,5.300000000000001
Rosengård,5819250,O. Hakansson,44.0,82.0,44.0,82.0,1.0,17.171236,10,interception,False,0.0,right midfield,right midfield,Low risk,5.26
Rosengård,5819250,L. Carlius,69.0,32.0,69.0,32.0,3.0,8.698231,4,interception,True,0.0,left attacking third,left attacking third,High risk,5.26
Rosengård,5819217,M. Andersson,56.0,67.0,56.0,67.0,2.0,8.897318,6,pass,True,0.0,right midfield,right midfield,Medium risk,5.24
Rosengård,5819217,M. Andersson,30.0,94.0,30.0,94.0,0.0,45.0682385,23,interception,False,0.0,right defensive third,right defensive third,Low risk,5.2
Rosengård,5819186,M. Ritari,42.0,28.0,42.0,28.0,1.0,43.280537,17,interception,False,0.0,left midfield,left midfield,Low risk,5.18
Rosengård,5819137,R. Bonde,86.0,46.0,75.0,49.0,4.0,24.741214,16,interception,True,11.40175425099138,central attacking third,central attacking third,Medium risk,5.17102631376487
Rosengård,5819150,I. Ljajic,29.0,16.0,29.0,16.0,0.0,13.392302,10,interception,False,0.0,left defensive third,left defensive third,Low risk,5.16
Rosengård,5819280,O. Hakansson,27.0,44.0,27.0,44.0,0.0,34.503216,16,interception,False,0.0,central defensive third,central defensive third,Low risk,5.08
Rosengård,5819164,M. Andersson,52.0,61.0,52.0,61.0,2.0,22.258948,7,pass,True,0.0,central midfield,central midfield,Medium risk,5.08
Rosengård,5819250,J. Lynard,77.0,79.0,77.0,79.0,4.0,14.1024485,6,pass,True,0.0,right attacking third,right attacking third,Medium risk,5.08
Rosengård,5819137,J. Lynard,39.0,85.0,39.0,85.0,1.0,10.7013235,8,pass,False,0.0,right midfield,right midfield,Low risk,5.0600000000000005
Rosengård,5819137,A. Nilsson,64.0,88.0,64.0,88.0,3.0,9.410087,5,pass,True,0.0,right midfield,right midfield,Medium risk,5.0600000000000005
Rosengård,5819217,A. Malaj,76.0,13.0,76.0,13.0,4.0,13.18762,5,pass,True,0.0,left attacking third,left attacking third,Medium risk,5.04
Rosengård,5819261,E. Igbonekwu,37.0,85.0,37.0,85.0,1.0,11.4906605,9,interception,False,0.0,right midfield,right midfield,Low risk,4.98
Rosengård,5819118,J. Lynard,37.0,91.0,37.0,91.0,1.0,10.7675775,6,interception,False,0.0,right midfield,right midfield,Low risk,4.98
Rosengård,5819231,E. Igbonekwu,61.0,72.0,61.0,72.0,3.0,57.713877,24,touch,True,0.0,right midfield,right midfield,Medium risk,4.9399999999999995
Rosengård,5819100,K. Larsson,48.0,20.0,48.0,20.0,2.0,22.2057625,15,touch,False,0.0,left midfield,left midfield,Low risk,4.92
Rosengård,5819100,K. Larsson,73.0,74.0,73.0,74.0,4.0,10.7648995,4,clearance,True,0.0,right attacking third,right attacking third,Medium risk,4.92
Rosengård,5819118,M. Ritari,48.0,54.0,48.0,54.0,2.0,8.813437,8,interception,False,0.0,central midfield,central midfield,Low risk,4.92
Rosengård,5819217,R. Bonde,60.0,24.0,60.0,24.0,3.0,15.6319455,7,pass,True,0.0,left midfield,left midfield,Medium risk,4.9
Rosengård,5819100,M. Ritari,35.0,31.0,35.0,31.0,1.0,9.8749055,7,interception,False,0.0,left midfield,left midfield,Low risk,4.9
Rosengård,5819231,W. Lindberg,47.0,81.0,47.0,81.0,2.0,17.73565,9,interception,False,0.0,right midfield,right midfield,Low risk,4.88
Rosengård,5819217,M. Ritari,78.0,9.0,82.0,48.0,6.0,14.5750975,10,interception,True,39.20459156782532,central attacking third,left attacking third,High risk,4.86806887351738
Rosengård,5819100,R. Bonde,34.0,14.0,34.0,14.0,1.0,21.438089,12,interception,False,0.0,left midfield,left midfield,Low risk,4.86
Rosengård,5819217,E. Persson,71.0,49.0,71.0,49.0,4.0,14.5540405,8,pass,True,0.0,central attacking third,central attacking third,Medium risk,4.84
Rosengård,5819164,E. Igbonekwu,91.0,67.0,93.0,60.0,6.0,34.61073,16,interception,True,7.280109889280518,central attacking third,right attacking third,Medium risk,4.829201648339208
Rosengård,5819164,J. Lynard,33.0,13.0,33.0,13.0,1.0,18.8871345,8,interception,False,0.0,left defensive third,left defensive third,Low risk,4.82
Rosengård,5819186,E. Persson,70.0,42.0,70.0,42.0,4.0,8.9936585,5,pass,True,0.0,central attacking third,central attacking third,Medium risk,4.800000000000001
Rosengård,5819118,K. Larsson,20.0,74.0,20.0,74.0,0.0,15.08275,9,interception,False,0.0,right defensive third,right defensive third,Low risk,4.8
Rosengård,5819118,E. Onotu,45.0,20.0,45.0,20.0,2.0,14.223454,12,duel,False,0.0,left midfield,left midfield,Low risk,4.8
Rosengård,5819217,E. Onotu,93.0,49.0,76.0,51.0,5.0,25.262679,10,interception,True,17.11724276862369,central attacking third,central attacking third,Medium risk,4.7967586415293555
Rosengård,5819150,I. Ljajic,32.0,32.0,32.0,32.0,1.0,21.4566305,10,pass,False,0.0,left defensive third,left defensive third,Low risk,4.78
Rosengård,5819118,A. Malaj,85.0,38.0,91.0,32.0,6.0,10.923155,7,duel,True,8.48528137423857,left attacking third,central attacking third,Medium risk,4.767279220613579
Rosengård,5819231,A. Malaj,69.0,18.0,69.0,18.0,4.0,10.7751655,4,clearance,True,0.0,left attacking third,left attacking third,Medium risk,4.76
Rosengård,5819150,E. Persson,31.0,53.0,31.0,53.0,1.0,10.472511,5,interception,False,0.0,central defensive third,central defensive third,Low risk,4.74
Rosengård,5819118,A. Löfqvist,93.0,69.0,87.0,85.0,6.0,26.600162,14,pass,True,17.08800749063506,right attacking third,right attacking third,Medium risk,4.736320112359526
Rosengård,5819217,J. Voelkerling Persson,43.0,22.0,43.0,22.0,2.0,55.5574345,21,interception,False,0.0,left midfield,left midfield,Low risk,4.72
Rosengård,5819261,E. Onotu,43.0,39.0,43.0,39.0,2.0,26.4691385,15,pass,False,0.0,central midfield,central midfield,Low risk,4.72
Rosengård,5819197,K. Larsson,43.0,74.0,43.0,74.0,2.0,13.4918745,8,pass,False,0.0,right midfield,right midfield,Low risk,4.72
Rosengård,5819231,R. Bonde,42.0,11.0,42.0,11.0,2.0,34.1368865,14,pass,False,0.0,left midfield,left midfield,Low risk,4.68
Rosengård,5819261,B. Llana,29.0,68.0,29.0,68.0,1.0,8.9137415,8,duel,False,0.0,right defensive third,right defensive third,Low risk,4.66
Rosengård,5819217,J. Voelkerling Persson,91.0,50.0,91.0,50.0,6.0,32.834472,11,touch,True,0.0,central attacking third,central attacking third,Medium risk,4.640000000000001
Rosengård,5819150,I. Ljajic,41.0,33.0,41.0,33.0,2.0,12.057568,6,interception,False,0.0,left midfield,left midfield,Low risk,4.640000000000001
Rosengård,5819261,M. Andersson,78.0,73.0,78.0,73.0,5.0,57.7410725,30,pass,True,0.0,right attacking third,right attacking third,Medium risk,4.62
Rosengård,5819261,A. Malaj,78.0,60.0,78.0,60.0,5.0,8.0586545,4,pass,True,0.0,central attacking third,central attacking third,Medium risk,4.62
Rosengård,5819186,J. Lynard,63.0,83.0,63.0,83.0,4.0,49.7839955,21,pass,True,0.0,right midfield,right midfield,Low risk,4.52
Rosengård,5819150,B. Llana,36.0,13.0,36.0,13.0,2.0,14.562024,7,interception,False,0.0,left midfield,left midfield,Low risk,4.4399999999999995
Rosengård,5819137,A. Nilsson,61.0,37.0,61.0,37.0,4.0,12.71777,6,pass,True,0.0,central midfield,central midfield,Low risk,4.4399999999999995
Rosengård,5819197,O. Hakansson,73.0,18.0,73.0,18.0,5.0,19.646427,6,pass,True,0.0,left attacking third,left attacking third,Medium risk,4.42
Rosengård,5819231,A. Malaj,36.0,67.0,31.0,57.0,2.0,9.7918515,6,touch,False,11.180339887498949,central defensive third,right midfield,Low risk,4.407705098312484
Rosengård,5819186,B. Llana,60.0,34.0,60.0,34.0,4.0,11.174543,5,duel,True,0.0,central midfield,central midfield,Low risk,4.4
Rosengård,5819118,M. Ritari,63.0,31.0,66.0,15.0,5.0,10.239869,9,duel,True,16.278820596099706,left midfield,left midfield,Low risk,4.384182308941496
Rosengård,5819250,K. Larsson,34.0,46.0,34.0,46.0,2.0,22.487165,16,interception,False,0.0,central midfield,central midfield,Low risk,4.36
Rosengård,5819186,B. Llana,9.0,16.0,9.0,16.0,0.0,8.281239,5,interception,False,0.0,left defensive third,left defensive third,Low risk,4.36
Rosengård,5819197,E. Igbonekwu,76.0,33.0,98.0,49.0,8.0,23.5096735,14,shot_against,True,27.202941017470888,central attacking third,left attacking third,Medium risk,4.328044115262063
Rosengård,5819231,E. Onotu,90.0,39.0,87.0,16.0,7.0,26.057008,14,clearance,True,23.194827009486403,left attacking third,central attacking third,Medium risk,4.327922405142296
Rosengård,5819217,K. Larsson,45.0,46.0,45.0,46.0,3.0,46.6924325,16,pass,False,0.0,central midfield,central midfield,Low risk,4.3
Rosengård,5819186,E. Persson,44.0,74.0,44.0,74.0,3.0,21.657925,10,pass,False,0.0,right midfield,right midfield,Low risk,4.26
Rosengård,5819250,R. Bonde,18.0,8.0,18.0,8.0,1.0,72.012256,29,interception,False,0.0,left defensive third,left defensive third,Low risk,4.22
Rosengård,5819197,E. Persson,55.0,28.0,55.0,28.0,4.0,34.5170035,15,pass,True,0.0,left midfield,left midfield,Low risk,4.2
Rosengård,5819250,O. Hakansson,30.0,48.0,30.0,48.0,2.0,10.1995765,4,pass,False,0.0,central defensive third,central defensive third,Low risk,4.2
Rosengård,5819280,J. Lynard,92.0,73.0,92.0,73.0,7.0,30.629385,10,interception,True,0.0,right attacking third,right attacking third,Medium risk,4.18
Rosengård,5819280,E. Onotu,4.0,5.0,4.0,5.0,0.0,13.6038135,7,interception,False,0.0,left defensive third,left defensive third,Low risk,4.16
Rosengård,5819231,A. Malaj,28.0,88.0,28.0,88.0,2.0,38.74106,16,interception,False,0.0,right defensive third,right defensive third,Low risk,4.12
Rosengård,5819217,M. Andersson,90.0,47.0,90.0,47.0,7.0,16.176507,10,pass,True,0.0,central attacking third,central attacking third,Medium risk,4.1
Rosengård,5819137,A. Malaj,59.0,58.0,62.0,65.0,5.0,12.038509,12,duel,True,7.615773105863909,central midfield,central midfield,Low risk,4.094236596587959
Rosengård,5819261,E. Onotu,90.0,44.0,75.0,11.0,7.0,28.7197855,13,pass,True,36.24913792078372,left attacking third,central attacking third,High risk,4.0437370688117555
Rosengård,5819217,E. Onotu,26.0,45.0,26.0,45.0,2.0,43.6179225,16,shot,False,0.0,central defensive third,central defensive third,Low risk,4.04
Rosengård,5819150,G. Backaliden,71.0,67.0,51.0,44.0,5.0,48.658427,20,pass,True,30.479501308256342,central midfield,right attacking third,Low risk,3.9971925196238454
Rosengård,5819250,A. Nilsson,69.0,41.0,80.0,52.0,7.0,14.850597,6,duel,True,15.556349186104045,central attacking third,central attacking third,Medium risk,3.9333452377915608
Rosengård,5819250,A. Nilsson,48.0,64.0,48.0,64.0,4.0,43.836003,18,interception,False,0.0,central midfield,central midfield,Low risk,3.92
Rosengård,5819186,J. Lynard,38.0,91.0,42.0,77.0,4.0,20.1095865,18,duel,False,14.560219778561036,right midfield,right midfield,Low risk,3.8984032966784152
Rosengård,5819137,A. Nilsson,47.0,47.0,47.0,47.0,4.0,67.69115,36,pass,False,0.0,central midfield,central midfield,Low risk,3.88
Rosengård,5819217,M. Andersson,32.0,35.0,32.0,35.0,3.0,24.174504,13,pass,False,0.0,central defensive third,central defensive third,Low risk,3.7800000000000002
Rosengård,5819100,O. Hakansson,32.0,91.0,32.0,91.0,3.0,8.0728915,5,interception,False,0.0,right defensive third,right defensive third,Low risk,3.7800000000000002
Rosengård,5819261,A. Malaj,35.0,45.0,25.0,60.0,3.0,9.578026,9,duel,False,18.027756377319946,central defensive third,central midfield,Low risk,3.770416345659799
Rosengård,5819186,K. Larsson,69.0,26.0,69.0,26.0,6.0,37.890575,21,pass,True,0.0,left attacking third,left attacking third,Medium risk,3.7600000000000002
Rosengård,5819231,R. Bonde,44.0,22.0,44.0,22.0,4.0,12.871378,7,pass,False,0.0,left midfield,left midfield,Low risk,3.76
Rosengård,5819137,R. Bonde,44.0,31.0,44.0,31.0,4.0,10.2983765,5,pass,False,0.0,left midfield,left midfield,Low risk,3.76
Rosengård,5819164,O. Hakansson,31.0,56.0,31.0,56.0,3.0,9.247511,6,pass,False,0.0,central defensive third,central defensive third,Low risk,3.74
Rosengård,5819231,R. Bonde,4.0,17.0,4.0,17.0,1.0,16.1753295,10,interception,False,0.0,left defensive third,left defensive third,Low risk,3.66
Rosengård,5819261,J. Lynard,96.0,55.0,87.0,52.0,8.0,28.794121,14,interception,True,9.486832980505138,central attacking third,central attacking third,Medium risk,3.622302494707577
Rosengård,5819164,M. Ritari,82.0,18.0,83.0,37.0,8.0,29.7147985,18,pass,True,19.026297590440446,central attacking third,left attacking third,Medium risk,3.605394463856607
Rosengård,5819250,B. Llana,26.0,47.0,26.0,47.0,3.0,10.9113835,7,duel,False,0.0,central defensive third,central defensive third,Low risk,3.54
Rosengård,5819100,J. Lynard,30.0,50.0,30.0,50.0,4.0,19.471295,10,interception,False,0.0,central defensive third,central defensive third,Low risk,3.2
Rosengård,5819280,M. Ritari,28.0,81.0,28.0,81.0,4.0,69.7745045,28,pass,False,0.0,right defensive third,right defensive third,Low risk,3.12
Rosengård,5819164,W. Lindberg,61.0,98.0,72.0,95.0,8.0,10.452355,6,duel,True,11.40175425099138,right attacking third,right midfield,Medium risk,3.0510263137648708
Rosengård,5819118,A. Malaj,77.0,17.0,72.0,7.0,8.0,18.018896,13,duel,True,11.180339887498949,left attacking third,left attacking third,Medium risk,3.047705098312484
Rosengård,5819231,A. Nilsson,75.0,83.0,72.0,93.0,8.0,25.371708,7,duel,True,10.44030650891055,right attacking third,right attacking third,Medium risk,3.036604597633658
Rosengård,5819280,M. Ritari,59.0,19.0,44.0,11.0,6.0,42.156204,16,duel,False,17.0,left midfield,left midfield,Low risk,3.0149999999999997
Rosengård,5819217,G. Backaliden,8.0,45.0,8.0,45.0,3.0,19.695941,12,pass,False,0.0,central defensive third,central defensive third,Low risk,2.82
Rosengård,5819164,J. Lynard,35.0,21.0,59.0,19.0,8.0,37.1237025,17,pass,True,24.08318915758459,left midfield,left midfield,Low risk,2.7212478373637685
Rosengård,5819217,E. Igbonekwu,29.0,91.0,22.0,87.0,5.0,9.297012,6,pass,False,8.06225774829855,right defensive third,right defensive third,Low risk,2.500933866224478
Rosengård,5819217,M. Andersson,46.0,75.0,44.0,93.0,8.0,38.855553,24,duel,False,18.110770276274835,right midfield,right midfield,Low risk,2.0316615541441223
Rosengård,5819150,A. Dumbuya,34.0,61.0,43.0,44.0,8.0,47.996092,22,duel,False,19.235384061671343,central midfield,central midfield,Low risk,2.00853076092507
Rosengård,5819250,J. Lynard,35.0,86.0,36.0,54.0,8.0,17.403261,12,pass,False,32.01562118716424,central midfield,right midfield,Low risk,1.9202343178074637
Rosengård,5819100,K. Larsson,47.0,55.0,29.0,93.0,8.0,12.212367,6,duel,False,42.04759208325728,right defensive third,central midfield,Low risk,1.790713881248859
Rosengård,5819186,O. Hakansson,40.0,67.0,27.0,68.0,7.0,18.693272,12,pass,False,13.038404810405298,right defensive third,right midfield,Low risk,1.7755760721560796
